z1,z2,z3
0,7.55193286566198,2.42065636727369
0,1.45986654161609,-2.51396117965305
0,1.88541510282297,-1.04183257255157
0,7.5522512256577,2.42077444970256
0,1.03116570589123,0.292363331994569
0,3.10521086891017,2.08984837041964
0,1.35134659232058,0.249978405758867
0,0.74803915616756,-1.56071403455531
0,47.4074551016158,23.6630961293101
0,4.03786961766514,-0.345119362401884
0,1.84823891709673,-1.28574230907502
0,2.58764224147392,-0.644202946381612
0,4.18498812834275,0.390459826423108
0,3.46782748036072,1.24325216836115
0,2.80106139684564,0.522933608266707
0,0.553426971994041,-0.165934284350249
0,0.677443215486018,0.421927645905163
0,0.0976479336708597,1.47793026874212
0,0.994411758671326,-0.893368555210742
0,-0.0582380529689553,0.0499879724521901
0,0.339351453247571,1.39346124063831
0,-0.376212962094411,3.22304395848041
0,1.29845141037873,-1.84511815846812
0,0.0819126863457034,0.520784107635278
0,0.596852703840242,-1.44564524443152
0,0.135626905957462,0.422422567300291
0,5.94570804302889,-1.78059961132404
0,1.29077548410967,-0.823281248718341
0,1.45527264459636,0.28658895173715
0,1.97090184459464,-1.63276356919367
0,1.78432103532406,-1.50655989618888
0,-0.349142106843556,1.76478959930088
0,0.619634441504974,-3.08144629254604
0,0.510553545691279,-2.59474003182433
0,0.318672582811091,-2.40836636309023
0,1.03026481178146,-3.05624595172664
0,0.894859379992288,-2.55771744399493
0,6.02131051342317,2.67640661537876
0,2.09950945134288,0.0142594529631377
0,2.80135947732405,-0.691660639960537
0,0.870930788880053,-2.27983213401542
0,3.74327990679655,1.39539904304092
0,5.76545695143918,5.71199243553022
0,4.50935984081617,1.19502118093473
0,5.88331107830889,4.93074351865504
0,5.08335822745788,4.2059475160479
0,31.9112353283387,25.524944331036
0,4.07393626516533,2.5150012497019
0,1.96447334098838,-0.533460866224955
0,31.9112353283387,25.524944331036
0,2.09339347232348,-0.552931494612132
0,3.67113230223664,2.56973336012261
0,6.02131051342317,2.67640661537876
0,4.86031251162522,2.02445421823492
0,1.35904754887727,-0.84522396086726
0,6.02131051342317,2.67640661537876
0,1.40087578724572,-0.27810859194321
0,0.521412188969556,0.828181507887974
0,-0.541581389750656,4.17566622413083
0,0.444314368687877,3.91846251594491
0,0.504463824506313,2.80169833772821
0,1.18841416659136,-0.618185607955253
0,0.306875948665462,2.35092837139848
0,0.337848350034447,0.653494088525136
0,-0.195050026917509,3.79914677886711
0,0.484859782591187,1.18520564695863
0,0.612668185377627,-0.165191609876534
0,0.334370484807677,-0.571972491485525
0,0.485544976627106,0.153100895185258
0,0.257340010966345,-1.12296521907597
0,-0.157405671848482,-0.0389452723773511
0,0.914546457028729,-0.863711704056609
0,0.509905206899452,-0.974708114833785
0,-0.125415202727049,1.84150646026574
0,-0.196102140434098,-0.73507042560597
0,-0.404144934402171,3.98483009709944
0,0.619634441504974,-3.08144629254604
0,0.442388642848293,-2.51987465855157
0,0.675413004274383,-0.526080646817275
0,13.9403087264346,-51.6341390538123
0,0.571462320573277,-4.22404896756449
0,1.87422530761342,-1.56653015193115
0,4.55132101854235,-0.387090812426126
0,1.69192854473376,-4.78065316265028
0,1.95623941808406,-1.07217907046083
0,7.83418917149235,6.07526794923958
0,1.9983460851965,-1.09065560102491
0,2.17693183870826,-1.47570211542207
0,2.37172754061294,-4.56495475025478
0,1.15042964101732,-3.26427944700689
0,0.880313411133464,-0.704771052659802
0,2.66555621648101,0.819536637434522
0,0.908742590605784,0.383042496469121
0,2.59103965478775,-3.95860176843467
