a1,d,g,u
-0.164951201951852,2.25192291923558,0,1
-0.59663085781908,3.28693783118289,0,1
0.414986001655601,0.644997397081062,0,1
0.0603747840430664,0.585859395017654,0,1
0.772945228132728,-0.657019628021366,0,1
1.45011532951914,-1.19011231901243,0,1
2.29095670534392,-0.624895326568935,0,1
2.46927240549911,0.223868127428234,0,1
2.81111785746146,1.16705390853965,0,1
1.397521047886,-0.131409590844647,0,1
3.19911258030465,0.129655363785751,0,1
3.19824748940297,-1.42127213296318,0,1
2.65346152542525,-1.66102639248185,0,1
1.00826149399894,-0.227517581826339,0,1
2.22837324428582,-0.0040088323020376,0,1
1.53504288891719,-0.382247394643675,0,1
0.104591254906703,0.981458458309886,0,1
0.379698652084432,0.747038392925422,0,1
1.84344724884479,1.56202737884239,0,1
0.583823779644776,-2.12923523020125,0,1
4.56038693233004,1.59567119540076,0,1
3.83462048050689,0.700246307753812,0,1
1.33833365486948,-0.586282995099763,0,1
3.66466853059991,1.8695507719252,0,1
4.59068014888193,0.593391974967079,0,1
3.87579777591028,-0.489271758294628,0,1
0.450556279991318,0.685151832194195,0,1
3.55734078324531,1.13000773879533,0,1
2.93929081326104,0.56015373972898,0,1
0.852260799472702,0.707312656941774,0,1
2.30176968584556,0.404928355732607,0,1
1.63483277555988,0.244023541825364,0,1
3.06300437239728,0.0098441487525789,0,1
1.0810175517225,-0.692209795859502,0,1
2.1574957872055,0.103033712134254,0,1
2.84838453284006,3.1302772189653,0,1
3.49410983476901,2.31697285495657,0,1
2.74911821595929,2.7607834750939,0,1
0.816217930835763,0.623355606002123,0,1
2.06738564679509,3.02411330867698,0,1
0.903617369091072,1.00200729771627,0,1
0.528363044326319,2.17758906458313,0,1
1.58976137150599,0.814257564205073,0,1
0.960269714927747,3.08039759052524,0,1
1.86279735759381,2.8493852150038,0,1
0.492236186443411,3.04723504128097,0,1
1.3600028749553,1.94111275142295,0,1
0.482070333133422,1.40442044442495,0,1
0.43761455532166,2.87366237441293,0,1
1.46291058370734,1.9746989652923,0,1
1.47201406080894,2.0749054823095,0,1
1.47662624377919,0.846633208325514,0,1
1.3347144371126,0.0576625015121042,0,1
1.30116674252486,0.324890839497484,0,1
1.27235899159548,3.31600746560414,0,1
0.914325218479435,-0.467864531380632,0,1
1.5659480901696,1.63081878057516,0,1
0.770832609887672,0.783968878963593,0,1
1.08524209801712,0.0606561699778389,0,1
2.24931457784333,1.22113879711094,0,1
-0.0807324773621563,2.79617791705784,0,1
1.01749140348267,3.87354731815528,0,1
-0.345183354148157,2.12199989011824,0,1
0.139837393605508,2.66811593145169,0,1
0.558077342503497,0.61230965123946,0,1
0.24605143275829,0.992594947750764,0,1
5.31520766795851,1.33299040463594,0,1
2.23725649828397,-1.01828350680196,0,1
1.05547285903193,-0.229100729697341,0,1
2.14142411797171,-1.84988904792908,0,1
2.41289941893703,-0.868059557473238,0,1
3.5878545454724,-2.19826258771313,0,1
1.12839658161763,0.29847454875956,0,1
0.843921521774511,-4.09663131443901,0,1
2.9488164037314,0.0392245640763473,0,1
2.21820502280794,0.922821040214347,0,1
2.15383169097737,1.4093704019373,0,1
1.52213180889839,-0.711215011089669,0,1
1.84903851790976,0.952955927270207,0,1
