a1,d,g,u
54.8004556728207,71.192026443826,4.35924212736797e-06,1
6.2720803945612,9.46867655487423,7.55264826003534e-06,1
52.8005846469407,79.1543636621644,5.08104436356943e-06,1
33.4920870535353,18.9251012917151,3.05553799990098e-06,1
5.96876489277274,6.64118027716017,5.11848530279778e-06,1
58.8580488609175,64.9213860985953,3.80563099530369e-06,1
1.91291740042266,2.04428369286357,5.30671915186171e-05,1
4.08418114205663,-6.07870235976978,1.81494182554088e-06,1
1.53729156226487,-1.41610749784461,3.67884670015051e-06,1
4.05073981384086,5.30509872613889,6.4774963411757e-06,1
1.46297651521403,4.0943588270344,4.04892036896714e-05,1
3.266819232445,2.66224205845878,1.45486746735821e-05,1
1.3532147339114,0.0805547841323842,6.82154984926173e-06,1
2.13020726678889,2.8231052335466,7.62464769049406e-06,1
3.04653811499512,3.25729885927582,1.40507508557751e-05,1
38.5970854477771,0.106933032318638,2.7786734112712e-06,1
3.71094649327468,-1.6817501949623,2.80213349624273e-06,1
2.29826560274496,-1.48389907279836,3.28281131917839e-06,1
5.86947452290348,-10.0065868739306,1.68804971695909e-06,1
53.5979991217084,-80.2825642263207,1.61034538163153e-06,1
2.90959492572634,-3.7214461775254,3.0277325581672e-06,1
3.10205966348075,4.06287362358415,8.79360847083495e-06,1
2.90959492572634,-3.7214461775254,3.0277325581672e-06,1
4.43253977932164,-2.74231585672268,2.74248569489358e-06,1
1.7970291933687,0.0676786774443125,3.74569994521987e-06,1
2.90959492572634,-3.7214461775254,3.0277325581672e-06,1
1.79702922327785,0.067678688747171,3.73784151245265e-06,1
54.8004556728207,71.1920264438259,4.35924212736797e-06,1
5.89794056983359,-0.903020673591255,2.85810051519584e-06,1
1.33266174484592,-2.04801432015688,3.86294733988855e-06,1
3.84807300927551,0.688392803552202,3.33558163078215e-06,1
53.5979991217084,-80.2825642263206,1.61034538163153e-06,1
39.8739582137396,-16.6344504422387,2.54017735291807e-06,1
69.7709338092979,-20.3526246225468,2.54158425296198e-06,1
33.4920870535353,18.9251012917151,3.05553799990098e-06,1
38.5970854477771,0.106933032318635,2.7786734112712e-06,1
2.27581393284386,4.25358201882959,1.07119277974193e-05,1
54.8004556728206,71.1920264438259,4.35924212736797e-06,1
40.3255887284652,77.2214353525921,8.16168989845028e-06,1
52.8005846469407,79.1543636621644,5.08104436356943e-06,1
1.34455713895577,-0.259420166176767,5.76300722338988e-06,1
54.8004556728206,71.1920264438258,4.35924212736797e-06,1
58.8580488609176,64.9213860985953,3.80563099530369e-06,1
1.15912215868455,-1.17516483343954,4.61106308834228e-06,1
33.2189166761521,18.7256433394692,0.100011820013011,1
5.96876489277274,6.64118027716017,5.11848530279778e-06,1
38.5970854477771,0.106933032318633,2.7786734112712e-06,1
38.5970854477771,0.106933032318636,2.7786734112712e-06,1
31.3782692960519,30.8186984153342,3.79776628456804e-06,1
33.4920870535353,18.9251012917151,3.05553799990098e-06,1
5.96876489277274,6.64118027716017,5.11848530279774e-06,1
3.26121876780794,0.675823232688324,3.35546083310663e-06,1
3.26121865060395,0.675823221990323,3.35850167110721e-06,1
38.5970854477771,0.106933032318633,2.7786734112712e-06,1
1.96688916766303,-0.848272956565016,3.3039696491531e-06,1
6.27208039456118,9.46867655487422,7.55264826003554e-06,1
54.8004556728206,71.1920264438259,4.35924212736797e-06,1
35.7482462948919,-15.6458571770915,0.583030395930532,1
2.86308525785187,5.21464455115134,1.00402346808229e-05,1
52.8005846469407,79.1543636621644,5.08104436356943e-06,1
2.74077019323135,-2.30905994895845,2.96141629081792e-06,1
4.05193973450201,5.30665496025472,9.3814502072241e-06,1
52.0702380462201,-67.4191479515403,1.70929328670978e-06,1
2.2395059650466,-2.97004687286748,2.69152249831962e-06,1
3.26121865060395,0.675823221990323,3.35850167110721e-06,1
25.6047254946584,62.5953911456796,1.04579334423368e-05,1
38.0933940197774,0.0093328970019256,0.18182480077456,1
1.82392943049009,0.517978606165696,5.98498354805958e-06,1
2.21071112355563,0.02922313454275,3.64131497432765e-06,1
69.3119332892586,-20.2584817311267,0.0833442861434225,1
69.7709338092979,-20.3526246225468,2.54158425296198e-06,1
1.67226070784793,-1.51036808256999,3.05788738423625e-06,1
3.84807300927551,0.688392803552202,3.33558163078215e-06,1
2.13872015643388,-5.07149291842931,1.91622552039535e-06,1
0.78713917381549,0.29034048760532,1.39672325660075e-05,1
5.80463563969233,-8.60332332516043,1.78853252783682e-06,1
0.484559193832191,-1.04693053209336,0.394421539849084,1
0.465641286271822,1.5755177782311,9.9269465588634e-05,1
3.60384022319972,-1.66396511643608,0.288392152250688,1
1.8122043619194,-0.363601195069397,1.53183452324581e-05,1
39.9217557580869,-16.6535775392843,2.52568809816495e-06,1
58.5298810450939,-41.047729790215,0.250837538954693,1
1.82990174412969,0.0654933276467474,7.46699790387551e-06,1
58.5077839861206,-40.8073723590406,0.0634717212107486,1
0.112757059892546,1.03485744366171,0.0017893596218045,1
-14.9960063603403,-49.8283250904588,0.757900258533322,1
0.0144256890914003,0.864226814166941,0.0841480693284836,1
4.06701503608432,-5.83522698022758,0.254297474835064,1
2.37964976059833,-2.56118979596373,2.94489333164444e-06,1
0.187726274817656,-0.107067118875635,0.0002571677124023,1
0.849609236108032,-1.4159609878499,0.19000300972951,1
47.2005651011877,-43.5378146719968,0.647169162574478,1
3.55182827440295,-0.959580089212445,3.00195932678894e-06,1
5.89794056983359,-0.903020673591255,2.85810051519584e-06,1
37.4609267253631,-0.112730801454007,0.363649550796711,1
37.0781291462248,-0.18762690254955,0.454561886157585,1
2.86190619829966,-1.82795943512411,3.39603871278147e-06,1
-0.120044470536086,-1.06592734003031,0.25489359974818,1
0.99998725890381,-3.52681150158668,3.03207245264545e-06,1
56.6841339142787,-39.9776321537069,0.500608687273546,1
0.583806710670616,-1.89282908045353,2.2352565948048e-05,1
41.5539368638999,-70.6538227932674,0.205581262561065,1
0.556783980152725,-0.216757518930933,2.1154214420935e-05,1
0.538982708736058,-0.615336738699864,0.525483530027081,1
0.238724010197606,-0.28042191133778,9.19628365568711e-05,1
0.572725951259082,-0.441585301263594,2.37618924084514e-05,1
0.41121327272902,0.370670312498522,7.3225203833758e-05,1
0.556945912578885,-0.441485971173356,1.4059593429869e-05,1
1.58100006713072,-1.34040426159395,0.364193763474919,1
0.168582254139108,-0.303075707949348,0.0002528952752596,1
1.00080946207423,-2.71597916015568,4.16744669418224e-06,1
0.594905658980009,1.4277936550073,7.39301232085213e-05,1
1.37679507174811,0.432731435426736,9.50910488827708e-06,1
0.328039863021257,0.422256320102954,0.26649190047012,1
55.2227647573715,-39.1036315468673,0.62549302621534,1
0.574949520842053,1.69515334938462,9.54368837383632e-05,1
0.622686653469607,-0.139098461483063,0.211720741186729,1
3.5542969925211,-4.81294836065098,0.184906378620601,1
0.299134434211633,0.930859930789356,0.0003861258139721,1
51.3301379086001,-46.8536339841841,0.235338106063203,1
47.9588784020654,61.6590996452865,0.71475883237478,1
3.5812973411722,-5.36421315120911,2.09219122190216e-06,1
0.526520685327144,1.64077010816657,0.0001014268354042,1
0.436964126412103,-0.908655103130547,3.30406345818842e-05,1
0.487593417732846,-0.914170381236327,1.46682727952961e-05,1
0.274882843382415,0.50145027403216,0.0002037817310704,1
2.33866366673462,-3.68903819135537,2.1023768029566e-06,1
0.512334332128777,0.63405720057929,2.88667606122327e-05,1
0.407817639586894,0.167031104430287,3.36694802881888e-05,1
0.471322292493454,1.58144898774224,0.0001171654763324,1
-0.14419325104594,-2.38935038758336,8.14259887143871e-05,1
-0.304544178370497,0.26180875810999,0.000135852753138,1
2.46398403418819,5.3577248446967,1.38775051550176e-05,1
47.1274045958691,-89.4976393738429,1.45608547741098e-06,1
21.7908142645122,51.8907091011557,0.673477473564756,1
50.5826649689329,85.9479015181801,6.12800125307123e-06,1
2.15267591825551,4.76694371647629,1.44352485916593e-05,1
24.847718474045,87.1431615896888,3.42777929947158e-05,1
0.856245572512756,1.40135162700412,3.26139956482781e-05,1
24.847718474045,87.1431615896888,3.42777929947162e-05,1
3.17879222545465,-0.141963332939322,2.99570149079938e-06,1
59.3853877161431,-30.088814666277,0.533526915131345,1
1.97538113661892,3.60338027732616,0.430085640203789,1
47.7872097458582,80.933564768291,0.400547540497835,1
3.41277709237647,3.67512951117668,7.33454262014387e-06,1
4.05073981384086,5.30509872613889,6.4774963411757e-06,1
39.8924727529251,-15.2608060221078,2.53496333077434e-06,1
3.78489514873468,7.85272937494807,1.34707252861856e-05,1
38.5970854477771,0.106933032318633,2.7786734112712e-06,1
1.87631994930807,2.00844397016968,1.50314347930509e-05,1
5.89794056983359,-0.903020673591255,2.85810051519584e-06,1
33.4920870535353,18.9251012917151,3.05553799990098e-06,1
0.179858458353504,-0.299024127395098,0.0001492537106117,1
52.0774189911496,-47.4528140863197,0.117672751978197,1
0.20227535853474,-1.45209567895943,0.0001152208137068,1
51.3282600096578,-46.8519452867198,0.235338113241923,1
-47.1241008039756,89.4913443926888,2.95264017777862e-05,1
1.23103864540423,0.730494999057869,1.72584318314903e-05,1
1.52737071245772,0.0792535495441044,6.85357556441659e-06,1
1.76817976474101,1.43037669053885,6.70674890769419e-06,1
1.80844408454328,-3.66769590244356,2.30136198224715e-06,1
0.498386658270881,-0.442754080017027,2.91540244324073e-05,1
1.11997859067951,1.32363434442197,1.63295279786428e-05,1
2.55742397621368,-3.32183904929114,2.36182022700676e-06,1
51.6127350153681,-66.9146931509817,0.111151664473478,1
3.17879222545465,-0.141963332939322,2.99570149079938e-06,1
5.8979406020798,-0.903020685007679,2.85906426966946e-06,1
0.448985335344862,0.814917157153341,7.64009648246965e-05,1
3.21520984694522,-7.1080823259365,0.0561778321471184,1
1.10943745434361,0.678593194921814,1.24572752008531e-05,1
0.0850813199253011,-0.730691200594845,0.0005409923965877,1
3.21455935633336,-7.106944568737,0.0561764808591699,1
69.7709338092979,-20.3526246225468,2.54158425296198e-06,1
1.97636121194,-2.19307934970514,3.24240718095297e-06,1
5.86947452290348,-10.0065868739306,1.68804971695909e-06,1
5.8979406020798,-0.903020685007679,2.85906426966946e-06,1
38.5970854477771,0.106933032318636,2.7786734112712e-06,1
0.589201720352971,-1.20917200158484,1.13241134091621e-05,1
0.271448004612038,-3.01312394012094,1.75805519998934e-05,1
2.33866366673462,-3.68903819135537,2.10237680295658e-06,1
0.741648785728099,-0.451968088451844,8.14075400971093e-06,1
0.62775218658169,-0.942224535335072,9.32027420079096e-06,1
1.47528882178472,-4.10953290994424,2.30614414197072e-06,1
3.31591292604641,-6.99262427588447,1.7322861632523e-06,1
-0.0080810136410337,-0.374519456940835,0.154985439578716,1
-0.876268639581062,-4.40400378491694,0.239449368234885,1
-0.108538052238435,0.719553653282174,0.0010851860289803,1
-0.167702649521204,-1.60128830426715,6.33359663895736e-05,1
0.550126792969737,-1.50640288703869,1.7821657189516e-05,1
0.299576578621371,-1.80126905007616,2.64466161087024e-05,1
0.309404594415278,-0.906668398343887,7.36751400799034e-05,1
0.271448004612038,-3.01312394012094,1.75805519998934e-05,1
0.271448004612038,-3.01312394012094,1.75805519998934e-05,1
-0.353165985343995,-3.35754118203329,8.95927039092745e-06,1
0.469839845141087,-1.47959632524821,1.48491455666481e-05,1
