a1,d,g,u
0.698090531617207,0.536645067802446,0,1
2.04275375728389,5.07216486726383,0,1
1.21169209466471,-0.926407495871933,0,1
1.5855167992389,-2.49142621561796,0,1
3.28279042530238,-6.03299132913743,0,1
2.17075800257669,-1.4691717522204,0,1
2.9283307778371,0.569425941490311,0,1
3.87080791614609,0.299761804451319,0,1
3.31789192391903,2.27129036699339,0,1
5.5164677906471,4.07303031970798,0,1
4.59455510018497,2.95246659375293,0,1
0.819738487630206,0.958062265134026,0,1
2.19776415089216,-2.57486399228413,0,1
2.78266522092788,1.28059094323559,0,1
3.6966652459521,1.7976757929212,0,1
4.05196884115824,1.96404913791093,0,1
0.447856151839847,-0.228824788919599,0,1
0.533847871005992,0.307291137771936,0,1
2.55645590540461,0.570265891622866,0,1
-1.66927123280845,-4.70922620536216,0,1
3.46459117921973,2.7067591786588,0,1
5.64154511975603,3.25828241682263,0,1
3.15208897044971,1.44107329458696,0,1
3.82280149098379,4.57017031204521,0,1
8.43373123958601,6.07247357144263,0,1
1.78878672871621,0.588787437557894,0,1
0.842160353756274,0.622860966780809,0,1
5.61549552051271,5.00269176459292,0,1
7.28197573520445,7.0938371836151,0,1
1.41861512578708,-0.278165049670376,0,1
1.34086688997288,0.648479987473989,0,1
2.62083473479879,0.854713578731809,0,1
3.00773348851624,2.81376826046023,0,1
2.87426682178805,-0.655581815118022,0,1
1.87022996077893,1.8187704191703,0,1
2.87182992511016,2.29470972306506,0,1
4.35669075363755,4.05420776910102,0,1
2.08028029800944,2.04019981314349,0,1
5.14470420411163,0.451505179836038,0,1
4.23204241174945,3.12985374138038,0,1
4.44193550658634,2.57161689996321,0,1
0.764835368477444,1.94903089656645,0,1
3.40860997885965,1.22562872651265,0,1
1.1458036195271,1.14214810019596,0,1
3.00934021443065,3.51764733599983,0,1
-0.0969635287570674,3.34723993317241,0,1
1.88881644023068,2.46771058810095,0,1
1.77694714683287,2.48681632426754,0,1
0.651305054806143,1.80803544380416,0,1
3.50957866398671,2.50721611465529,0,1
1.36616040954469,1.7562269327994,0,1
2.43243741995127,1.21619137585947,0,1
1.7734254095488,0.233927776986251,0,1
2.11139022261616,0.843360860547756,0,1
1.79518299785081,2.72065494869328,0,1
0.100836324642015,-0.510702523446936,0,1
1.49186738510053,1.02632127723322,0,1
1.8402850145363,1.80017547692983,0,1
2.00607447816116,0.805506725350998,0,1
2.88895231796299,2.51137304508851,0,1
0.152526565033246,1.76276002894638,0,1
0.472021165385518,3.44538166463633,0,1
0.182321553654719,0.718590919209744,0,1
1.27841964728253,0.568489072079729,0,1
0.589448315286891,0.516372485720773,0,1
0.6979874035468,-1.19863455909655,0,1
3.6311709088053,3.06625757350881,0,1
2.08963327003475,-1.75929897902587,0,1
1.34367631853716,-0.152877509305155,0,1
3.09910810326345,0.198926161156805,0,1
2.65231154820883,0.137988705070631,0,1
3.27462442106456,1.60074728345521,0,1
2.00611287909195,0.505707885829259,0,1
18.5241727639531,-37.8243384095663,0,1
1.70654477807337,1.12031904398459,0,1
4.06902807020207,3.14452415758136,0,1
3.93759930855589,4.53029853327942,0,1
2.26708276192428,0.900264861196969,0,1
2.90452175942312,4.30107891080358,0,1
