z1,z2,z3
6.33002986386954e-05,2.37203931432896,-2.20794978603219
0.0021887956329984,0.345641928818729,-0.0112817292838268
0.638573206909588,-9.88247053763834,-25.9447340030089
0.0967374552232722,5.57223684519957,-3.81031886202148
3.39832232933713e-05,13.8310802167691,-11.1589430859509
0.154926319062929,4.53225282474704,1.14084928919889
0.0646514124876086,16.1416816572977,-13.1132039031672
0.0004821317180797,1.8683327118789,-0.200662449087582
0.0002415026763185,4.90289099911139,3.61146702581901
0.12238045439583,6.59115763978205,-9.09555187408496
0.0003296121866576,1.89843475216087,0.0468696477357186
0.0508426796205242,10.8607074476375,-21.7381352291231
0.0002597429990054,1.65653846404597,2.64183380404004
0.0001598189421841,2.38748777956028,-0.490948830869741
5.11937777844243e-05,4.33692574187688,-0.740244598463471
0.76510587122027,4.14436625724648,-7.71062037339468
0.69756316257244,0.434800344185605,2.8786510061995
0.100501936281567,-0.181938599125317,2.43707737948665
0.0002869715315873,0.612714237476384,-0.766268120753889
0.739519668033253,14.9106675139567,-22.4947653323382
0.0003773743355193,0.430672806146294,-0.0830810963171647
0.0553364285852199,0.14044473529758,2.61537079369012
0.155775797078898,7.29317968894514,-11.3902726429727
0.58277132373272,3.67384949044289,-5.7196628041969
0.756003008172625,9.84876985446764,-16.6881897009348
0.0448125838182531,2.66331224207836,-0.230619579632998
0.824941569695764,3.76718634951103,3.66945906895183
9.63195707633381e-05,3.66790466189563,1.24059630873728
0.536883088919301,2.11591407454575,4.19200016449707
0.100043407107918,24.2840366275676,-10.4848338923387
0.262151579869346,17.9083938612136,-29.7848002849201
0.0004952335369771,0.416738382163416,-2.61451108339308
0.0616484727010829,-0.354120637561075,-3.68308283791204
2.54458036685037e-05,17.8073750697552,-37.6478766085879
0.00024168440722,0.999351134021177,-1.97935346346521
0.0004330104163965,0.596669146567484,-1.18521192947675
0.0001923700406472,1.53512840854889,1.13892201252958
0.0002804527847965,1.18713856267204,-0.926469310082304
0.0417509395589305,30.2284996524276,2.99567528991679
0.0002725353171257,0.715743252648194,-2.19894592067627
0.0001133647471997,3.24255744104053,0.654713081582538
0.000123350641203,3.05134744925183,1.72161445243733
0.0001032466975347,2.2161650942984,0.100197437022727
0.0750520865569847,3.67151784271214,1.88528187509305
0.000143291025112,2.58236609651884,2.76819711970498
8.54883204776719e-05,2.1711892745349,-0.185534811383256
0.0420995706963792,7.83193052082769,0.113085881198729
0.00012096818704,2.54397990654734,0.150832208407347
0.0001018017145627,2.55407259941591,1.09373053196347
0.000150718185328,2.81922608135938,3.01789317310615
7.47491951039698e-05,9.93602525718239,8.07882389005626
0.000113698191945,3.2425712817681,0.654715087857504
