z1,z2,z3
0,1,0.247881245508011
0,1,-1.51051158601085
0,1,-0.781865896993494
0,1,0.111641547683412
0,1,-1.31354150916949
0,1,-1.7198797367581
0,1,-0.0271091228742929
0,1,-1.9435872971533
0,1,0.515205420049109
0,1,-0.464840914404359
0,1,-0.620288915462275
0,1,-0.620288915462274
0,1,-0.464840914404358
0,1,-1.7198797367581
0,1,-0.168992377301165
0,1,-0.464840914404358
0,1,3.78503811591914
0,1,3.33234337869963
0,1,-1.31354150916949
0,1,0.91217979169051
0,1,4.5243826650333
0,1,3.78503811591914
0,1,2.49074275543426
0,1,2.09764961088958
0,1,3.78503811591914
0,1,-0.0271091228742943
0,1,-1.31354150916949
0,1,-0.620288915462273
0,1,-1.51051158601085
0,1,-2.72974016551844
0,1,-1.51051158601085
0,1,2.09764961088958
0,1,-4.39437487207125
0,1,-3.84004939267672
0,1,-2.44454913424902
0,1,-3.84004939267672
0,1,-3.40906791520785
0,1,-0.464840914404358
0,1,0.247881245508012
0,1,-0.314666697351047
0,1,-1.31354150916949
0,1,-1.9435872971533
0,1,0.111641547683412
0,1,-3.84004939267672
0,1,-0.314666697351046
0,1,-0.168992377301165
0,1,-0.314666697351047
0,1,-0.620288915462274
0,1,-0.464840914404359
0,1,0.111641547683412
0,1,-0.620288915462275
0,1,-1.12734528966553
0,1,-0.464840914404359
0,1,-2.44454913424902
0,1,-0.620288915462275
0,1,0.247881245508012
0,1,-0.168992377301165
0,1,3.78503811591914
0,1,4.5243826650333
0,1,-0.95052648245462
0,1,1.04594997335701
0,1,1.32008871902259
0,1,0.64746160802187
0,1,-0.314666697351046
0,1,-1.9435872971533
0,1,-2.18406254528757
0,1,0.779576374032709
0,1,-1.7198797367581
0,1,0.111641547683413
0,1,-0.950526482454619
0,1,-1.9435872971533
0,1,3.33234337869962
0,1,-1.12734528966553
0,1,-3.84004939267672
0,1,-2.72974016551844
0,1,-0.620288915462274
0,1,-5.24410635384747
0,1,-3.40906791520785
0,1,0.111641547683412
0,1,-0.464840914404359
0,1,-3.04702140188408
0,1,-0.464840914404359
0,1,0.64746160802187
0,1,-2.44454913424902
0,1,0.64746160802187
0,1,-1.9435872971533
0,1,-2.72974016551844
0,1,-1.12734528966554
0,1,0.247881245508011
0,1,-0.620288915462274
0,1,-1.12734528966553
0,1,0.515205420049108
0,1,-2.72974016551844
0,1,-0.464840914404359
0,1,-0.620288915462274
0,1,-0.314666697351047
0,1,-0.950526482454621
0,1,0.111641547683411
0,1,0.382207366942631
0,1,-0.464840914404358
0,1,-0.0271091228742933
0,1,-2.18406254528757
0,1,-1.7198797367581
0,1,-1.31354150916949
0,1,-1.7198797367581
0,1,-0.781865896993494
0,1,-0.95052648245462
0,1,-1.9435872971533
0,1,-1.51051158601085
0,1,-0.464840914404359
0,1,-1.51051158601085
0,1,-1.51051158601085
0,1,-1.7198797367581
0,1,-0.314666697351047
0,1,-1.12734528966553
0,1,-1.7198797367581
0,1,-0.0271091228742926
0,1,-0.168992377301165
